session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2021-09-01,2021-09-01 12:49:00,2021-09-01 12:51:00,2021-09-01 13:04:00,long,5202.5,5194.0,5194.0,5207.0,-8.5,-85.0,limit_touch,stop_loss
2021-09-02,2021-09-02 11:37:00,2021-09-02 11:37:00,2021-09-02 11:38:00,short,5179.0,5174.5,5187.0,5174.5,4.5,45.0,limit_touch,take_profit
2021-09-02,2021-09-02 12:00:00,2021-09-02 12:05:00,2021-09-02 12:07:00,short,5169.5,5165.0,5177.5,5165.0,4.5,45.0,limit_touch,take_profit
2021-09-03,2021-09-03 11:30:00,2021-09-03 11:33:00,2021-09-03 11:38:00,long,5201.5,5193.0,5193.0,5206.0,-8.5,-85.0,limit_touch,stop_loss
2021-09-06,2021-09-06 11:29:00,2021-09-06 11:32:00,2021-09-06 11:45:00,short,5193.0,5189.0,5200.5,5189.0,4.0,40.0,limit_touch,take_profit
2021-09-06,2021-09-06 12:34:00,2021-09-06 12:41:00,2021-09-06 12:53:00,short,5181.0,5188.0,5188.0,5177.0,-7.0,-70.0,limit_touch,stop_loss
2021-09-08,2021-09-08 11:58:00,2021-09-08 12:00:00,2021-09-08 12:00:00,long,5292.5,5296.5,5285.0,5296.5,4.0,40.0,limit_touch,take_profit
2021-09-08,2021-09-08 12:17:00,2021-09-08 12:31:00,2021-09-08 12:35:00,long,5310.5,5302.5,5302.5,5315.0,-8.0,-80.0,limit_touch,stop_loss
2021-09-09,2021-09-09 11:28:00,2021-09-09 11:34:00,2021-09-09 11:49:00,short,5288.5,5300.0,5300.0,5282.5,-11.5,-115.0,limit_touch,stop_loss
2021-09-10,2021-09-10 11:25:00,2021-09-10 11:28:00,2021-09-10 11:31:00,long,5234.0,5241.0,5221.0,5241.0,7.0,70.0,limit_touch,take_profit
2021-09-10,2021-09-10 11:34:00,2021-09-10 11:40:00,2021-09-10 11:42:00,long,5244.0,5251.0,5231.0,5251.0,7.0,70.0,limit_touch,take_profit
2021-09-10,2021-09-10 14:42:00,2021-09-10 14:43:00,2021-09-10 14:43:00,long,5267.5,5273.5,5256.0,5273.5,6.0,60.0,limit_touch,take_profit
2021-09-13,2021-09-13 12:37:00,2021-09-13 12:37:00,2021-09-13 12:40:00,short,5221.5,5216.0,5232.0,5216.0,5.5,55.0,limit_touch,take_profit
2021-09-20,2021-09-20 13:44:00,2021-09-20 13:44:00,2021-09-20 13:45:00,long,5358.0,5362.5,5349.5,5362.5,4.5,45.0,limit_touch,take_profit
2021-09-20,2021-09-20 14:00:00,2021-09-20 14:03:00,2021-09-20 14:04:00,long,5363.5,5368.0,5355.0,5368.0,4.5,45.0,limit_touch,take_profit
2021-09-21,2021-09-21 11:18:00,2021-09-21 11:19:00,2021-09-21 11:21:00,long,5339.0,5344.5,5329.0,5344.5,5.5,55.0,limit_touch,take_profit
2021-09-21,2021-09-21 11:23:00,2021-09-21 11:24:00,2021-09-21 11:39:00,long,5340.0,5330.0,5330.0,5345.5,-10.0,-100.0,limit_touch,stop_loss
