session_date,entry_time,exit_time,direction,entry_price,exit_price,pnl_points,pnl_brl,exit_reason
2023-06-13,2023-06-13 12:30:00-03:00,2023-06-14 06:00:00-03:00,long,4876.5,4869.5,-7.0,-74.0,stop_loss
2023-06-14,2023-06-14 12:30:00-03:00,2023-06-14 12:45:00-03:00,long,4878.5,4855.0,-23.5,-239.0,stop_gap_open
2023-06-16,2023-06-16 12:30:00-03:00,2023-06-16 14:45:00-03:00,short,4826.0,4834.0,-8.0,-84.0,stop_loss
2023-06-20,2023-06-20 13:15:00-03:00,2023-06-20 13:45:00-03:00,short,4797.5,4805.0,-7.5,-79.0,stop_loss
2023-06-20,2023-06-20 14:00:00-03:00,2023-06-20 14:30:00-03:00,long,4804.0,4798.5,-5.5,-59.0,opposite_cross
2023-06-20,2023-06-20 14:45:00-03:00,2023-06-21 06:00:00-03:00,short,4798.5,4789.0,9.5,91.0,take_profit
2023-06-22,2023-06-22 11:00:00-03:00,2023-06-22 11:15:00-03:00,short,4774.5,4782.0,-7.5,-79.0,stop_loss
2023-06-23,2023-06-23 09:15:00-03:00,2023-06-23 10:00:00-03:00,short,4777.5,4787.0,-9.5,-99.0,stop_loss
2023-06-23,2023-06-23 13:45:00-03:00,2023-06-23 14:45:00-03:00,long,4784.5,4793.5,9.0,86.0,take_profit
2023-06-28,2023-06-28 13:00:00-03:00,2023-06-28 13:30:00-03:00,short,4840.5,4848.0,-7.5,-79.0,stop_loss
2023-06-28,2023-06-28 13:45:00-03:00,2023-06-28 14:30:00-03:00,long,4850.5,4843.5,-7.0,-74.0,stop_loss
2023-06-29,2023-06-29 14:00:00-03:00,2023-06-29 14:45:00-03:00,short,4850.0,4858.5,-8.5,-89.0,stop_loss
2023-07-03,2023-07-03 10:30:00-03:00,2023-07-04 06:15:00-03:00,long,4824.5,4814.5,-10.0,-104.0,stop_loss
2023-07-05,2023-07-05 12:00:00-03:00,2023-07-05 12:15:00-03:00,short,4860.0,4869.5,-9.5,-99.0,stop_loss
2023-07-07,2023-07-10 06:00:00-03:00,2023-07-10 06:30:00-03:00,long,4888.0,4880.5,-7.5,-79.0,ambiguous_stop_first
2023-07-10,2023-07-10 10:45:00-03:00,2023-07-10 12:00:00-03:00,short,4888.0,4898.0,-10.0,-104.0,stop_loss
2023-07-10,2023-07-10 12:15:00-03:00,2023-07-10 14:00:00-03:00,long,4894.0,4907.5,13.5,131.0,take_profit
2023-07-11,2023-07-11 09:45:00-03:00,2023-07-11 11:30:00-03:00,short,4901.5,4886.0,15.5,151.0,take_profit
2023-07-12,2023-07-12 14:15:00-03:00,2023-07-13 06:00:00-03:00,long,4837.0,4816.0,-21.0,-214.0,stop_gap_open
2023-07-14,2023-07-14 09:30:00-03:00,2023-07-14 09:45:00-03:00,short,4805.0,4815.5,-10.5,-109.0,stop_loss
2023-07-14,2023-07-14 12:30:00-03:00,2023-07-14 14:00:00-03:00,short,4803.5,4812.5,-9.0,-94.0,stop_loss
2023-07-17,2023-07-17 11:15:00-03:00,2023-07-17 11:45:00-03:00,short,4827.0,4815.5,11.5,111.0,take_profit
2023-07-18,2023-07-18 11:30:00-03:00,2023-07-18 12:30:00-03:00,long,4828.0,4819.0,-9.0,-94.0,stop_loss
2023-07-21,2023-07-21 14:00:00-03:00,2023-07-21 14:15:00-03:00,long,4786.5,4781.0,-5.5,-59.0,stop_loss
2023-07-25,2023-07-25 09:45:00-03:00,2023-07-26 06:00:00-03:00,long,4748.5,4740.0,-8.5,-89.0,stop_loss
2023-07-26,2023-07-26 12:30:00-03:00,2023-07-26 12:45:00-03:00,long,4747.0,4727.5,-19.5,-199.0,stop_gap_open
2023-07-27,2023-07-27 12:30:00-03:00,2023-07-27 12:45:00-03:00,long,4737.0,4749.5,12.5,121.0,take_profit
2023-07-28,2023-07-28 10:15:00-03:00,2023-07-28 10:30:00-03:00,long,4742.5,4733.0,-9.5,-99.0,stop_loss
2023-07-28,2023-07-28 14:30:00-03:00,2023-07-28 14:45:00-03:00,short,4730.0,4731.5,-1.5,-19.0,opposite_cross
2023-07-28,2023-07-31 06:00:00-03:00,2023-07-31 06:15:00-03:00,long,4761.0,4748.0,-13.0,-134.0,stop_gap_open
2023-07-31,2023-07-31 13:15:00-03:00,2023-08-01 06:00:00-03:00,short,4757.5,4764.0,-6.5,-69.0,stop_loss
2023-08-04,2023-08-04 13:15:00-03:00,2023-08-07 06:15:00-03:00,long,4894.0,4906.0,12.0,116.0,take_profit
2023-08-07,2023-08-07 13:15:00-03:00,2023-08-07 14:30:00-03:00,short,4919.0,4925.0,-6.0,-64.0,stop_loss
2023-08-08,2023-08-08 10:15:00-03:00,2023-08-08 11:45:00-03:00,short,4923.5,4911.0,12.5,121.0,take_profit
2023-08-09,2023-08-10 06:00:00-03:00,2023-08-10 06:15:00-03:00,short,4909.5,4900.5,9.0,86.0,take_profit
2023-08-10,2023-08-10 12:30:00-03:00,2023-08-10 13:45:00-03:00,long,4892.5,4904.5,12.0,116.0,take_profit
2023-08-16,2023-08-16 12:15:00-03:00,2023-08-16 12:30:00-03:00,long,4997.0,4985.0,-12.0,-124.0,stop_gap_open
2023-08-16,2023-08-16 13:00:00-03:00,2023-08-17 06:00:00-03:00,long,4997.5,4987.0,-10.5,-109.0,stop_gap_open
2023-08-17,2023-08-17 11:00:00-03:00,2023-08-17 11:15:00-03:00,short,4987.5,4997.5,-10.0,-104.0,stop_loss
2023-08-17,2023-08-17 11:30:00-03:00,2023-08-17 14:45:00-03:00,long,4998.0,4995.5,-2.5,-29.0,opposite_cross
2023-08-17,2023-08-18 06:00:00-03:00,2023-08-18 06:15:00-03:00,short,4992.5,4999.5,-7.0,-74.0,stop_loss
2023-08-21,2023-08-21 13:00:00-03:00,2023-08-22 06:00:00-03:00,short,4991.5,4975.0,16.5,161.0,target_gap_open
