session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2022-06-27,2022-06-27 12:07:00,2022-06-27 12:12:00,2022-06-27 15:09:00,short,5219.0,5239.0,5239.0,5209.5,-20.0,-200.0,limit_touch,stop_loss
2022-06-28,2022-06-28 12:24:00,2022-06-28 12:24:00,2022-06-28 12:26:00,long,5252.0,5261.0,5233.0,5261.0,9.0,90.0,limit_touch,take_profit
2022-06-28,2022-06-28 12:27:00,2022-06-28 12:29:00,2022-06-28 12:42:00,long,5256.0,5265.0,5237.0,5265.0,9.0,90.0,limit_touch,take_profit
2022-06-28,2022-06-28 12:45:00,2022-06-28 12:45:00,2022-06-28 14:07:00,long,5263.0,5271.5,5244.5,5271.5,8.5,85.0,limit_touch,take_profit
2022-07-04,2022-07-04 11:52:00,2022-07-04 11:58:00,2022-07-04 14:38:00,short,5334.0,5352.5,5352.5,5325.5,-18.5,-185.0,limit_touch,stop_loss
2022-07-18,2022-07-18 11:45:00,2022-07-18 11:45:00,2022-07-18 12:11:00,short,5376.5,5394.5,5394.5,5368.0,-18.0,-180.0,limit_touch,stop_loss
2022-08-09,2022-08-09 11:41:00,2022-08-09 11:43:00,2022-08-09 12:14:00,long,5176.5,5159.5,5159.5,5184.5,-17.0,-170.0,limit_touch,stop_loss
2022-08-15,2022-08-15 11:51:00,2022-08-15 11:51:00,2022-08-15 12:50:00,short,5118.0,5109.5,5136.0,5109.5,8.5,85.0,limit_touch,take_profit
2022-08-16,2022-08-16 11:54:00,2022-08-16 11:55:00,2022-08-16 14:57:00,long,5170.5,5153.5,5153.5,5178.5,-17.0,-170.0,limit_touch,stop_loss
2022-08-23,2022-08-23 12:18:00,2022-08-23 12:28:00,2022-08-23 14:57:00,short,5092.5,5110.0,5110.0,5084.5,-17.5,-175.0,limit_touch,stop_loss
2022-08-29,2022-08-29 12:04:00,2022-08-29 12:07:00,2022-08-29 12:15:00,short,5049.0,5040.0,5068.5,5040.0,9.0,90.0,limit_touch,take_profit
2022-08-29,2022-08-29 12:17:00,2022-08-29 12:21:00,2022-08-29 12:51:00,short,5040.5,5031.5,5059.5,5031.5,9.0,90.0,limit_touch,take_profit
2022-08-30,2022-08-30 11:47:00,2022-08-30 11:51:00,2022-08-30 12:59:00,long,5072.5,5080.5,5055.5,5080.5,8.0,80.0,limit_touch,take_profit
2022-09-05,2022-09-05 12:50:00,2022-09-05 12:50:00,2022-09-05 14:06:00,short,5199.5,5190.5,5219.0,5190.5,9.0,90.0,limit_touch,take_profit
2022-09-12,2022-09-12 12:56:00,2022-09-12 12:56:00,2022-09-12 14:30:00,short,5136.5,5129.0,5152.5,5129.0,7.5,75.0,limit_touch,take_profit
2022-09-19,2022-09-19 12:12:00,2022-09-19 12:20:00,2022-09-19 12:28:00,short,5232.0,5223.5,5250.0,5223.5,8.5,85.0,limit_touch,take_profit
